country,time,expectancy,linc,infmr,sratio,emiss,ferti
bol,25,69.9111,8.744966011114109,30.6,101.218,1.63349,2.92
bra,0,69.0414,9.193194213141211,50.9,98.8737,1.57358,2.81
bra,1,69.3346,9.187685681411377,48.9,98.8047,1.61445,2.72
bra,2,69.7753,9.166701914946353,46.8,98.7368,1.57633,2.64
bra,3,70.1797,9.20029003612268,44.6,98.6697,1.61037,2.58
bra,4,70.6462,9.242807562113684,42.2,98.6046,1.66877,2.54
bra,5,71.0891,9.27049429479593,39.7,98.537,1.77116,2.5
bra,6,71.5917,9.283590833715776,37.2,98.4676,1.91983,2.49
bra,7,72.0302,9.302007560502007,34.8,98.3989,2.00284,2.46
bra,8,72.4318,9.290075339995036,32.4,98.3299,2.03478,2.43
bra,9,72.8125,9.284519770150434,30.2,98.259,1.94492,2.37
bra,10,73.4308,9.314700387300425,28.1,98.1689,1.97609,2.3
bra,11,73.969,9.3101857069459,26.1,98.0602,1.9652,2.23
bra,12,74.1895,9.323669057283185,24.3,97.9495,1.86444,2.16
bra,13,74.4198,9.320986892063246,22.5,97.842,1.76734,2.1
bra,14,74.9161,9.363061458993847,21,97.7361,1.82554,2.03
bra,15,75.4019,9.379238908437996,19.5,97.6364,1.85732,1.98
bra,16,75.665,9.407550541263888,18.2,97.5456,1.87347,1.93
bra,17,75.88,9.457200449907708,17.1,97.4607,1.96606,1.88
bra,18,76.1337,9.497772413172754,16.2,97.3847,2.19246,1.85
bra,19,76.2987,9.485696794737327,15.4,97.3161,1.9889,1.82
bra,20,76.5924,9.549665677579801,14.8,97.2477,2.34336,1.81
bra,21,76.6512,9.568014816247999,14.4,97.1811,2.46079,1.79
bra,22,76.8691,9.570110520822217,14.3,97.1179,2.58737,1.78
bra,23,77.1195,9.583970756564328,14.3,97.0586,2.74878,1.77
bra,24,77.4319,9.593559871137028,14.4,97.0087,2.86593,1.75
bra,25,77.5719,9.611127890533236,14.6,96.9564,2.66323,1.74
brn,0,73.8326,11.284015318761682,9.4,115.1603,12.41404,3.53
brn,1,74.0856,11.29539115242053,9.2,114.7908,11.05901,3.44
brn,2,74.3726,11.256095856001211,9,114.3661,11.28294,3.32
brn,3,74.6545,11.233343828552316,8.8,113.9187,11.99223,3.2
brn,4,74.9286,11.224042671941929,8.5,113.4937,12.00136,3.06
brn,5,75.2284,11.227507494171515,8.3,113.0897,10.8955,2.93
brn,6,75.5249,11.23690842404895,8.1,112.6959,14.914,2.78
brn,7,75.8028,11.251950235347012,7.9,112.3319,7.87363,2.63
brn,8,76.0611,11.221904491252932,7.8,111.9956,10.92236,2.49
brn,9,76.3078,11.228039479820449,7.6,111.6581,6.01972,2.36
brn,10,76.5241,11.232417596266448,7.6,111.3325,6.19573,2.22
brn,11,76.6998,11.23598548905035,7.5,111.0296,5.892,2.12
brn,12,76.8501,11.25065119645298,7.5,110.7171,5.8125,2.03
brn,13,76.9555,11.2563543875435,7.4,110.382,11.61629,1.95
brn,14,77.038,11.238883278222483,7.4,110.0549,10.92923,1.89
brn,15,77.0892,11.220833684029747,7.3,109.7542,11.03189,1.85
brn,16,77.1241,11.24726577655294,7.3,109.4674,11.74639,1.82
brn,17,77.1427,11.233740522772393,7.3,109.1897,17.38385,1.81
brn,18,77.1486,11.200814078595274,7.4,108.9203,18.73161,1.81
brn,19,77.1518,11.169448754196132,7.5,108.6566,13.45223,1.82
brn,20,77.1421,11.177592579042441,7.7,108.3988,14.45821,1.84
brn,21,77.1264,11.184282499463349,7.8,108.2133,18.17298,1.86
brn,22,77.0958,11.177592579042441,8.1,108.1023,19.64485,1.87
brn,23,77.0564,11.14980119735159,8.3,107.9994,20.17129,1.88
brn,24,77.0414,11.18677972606632,8.5,107.9013,21.22583,1.89
brn,25,77.0011,11.200540779878075,8.6,107.8079,18.57683,1.88
bwa,0,64.0375,8.991686725934825,41.8,92.5741,2.1003,4.54
bwa,1,63.0183,9.008835995765454,42.9,92.3337,1.98788,4.41
bwa,2,61.8619,9.007489523929735,44.2,92.3444,2.03851,4.29
bwa,3,60.6696,8.995660899074103,45.7,92.6096,2.28547,4.18
bwa,4,59.5073,9.000359807188254,47.3,92.8582,2.1147,4.06
bwa,5,58.2253,9.016998311898762,48.9,93.0741,2.07414,3.95
bwa,6,57.0325,9.047821442478408,50.2,93.2935,1.83262,3.84
bwa,7,55.8067,9.090993614343617,51.3,93.5265,1.81871,3.72
bwa,8,54.6622,9.129997619293645,52,93.7661,2.12225,3.61
bwa,9,53.6513,9.17626639164243,53.1,94.0093,1.96301,3.49
bwa,10,52.8396,9.246672301223573,52.4,94.2519,5.98359,3.39
bwa,11,52.4479,9.289151552400472,51.4,94.4881,5.02586,3.29
bwa,12,52.3881,9.331672657143708,50.3,94.7177,1.79267,3.19
bwa,13,52.6475,9.366489054466115,49.8,94.943,9.23212,3.11
bwa,14,53.2755,9.395158808968725,49.1,95.1669,6.18972,3.04
bwa,15,54.3827,9.423837546238587,44.8,95.3865,5.34402,2.99
bwa,16,55.1468,9.465757483840688,43.8,95.6309,4.62334,2.95
bwa,17,56.9896,9.499271663828395,45.5,95.9024,5.64129,2.92
bwa,18,58.4429,9.51708950714519,45.3,96.1642,6.06589,2.9
bwa,19,60.0301,9.456418894572888,42.3,96.3917,2.803,2.89
bwa,20,61.8287,9.512664721164834,39.8,96.5792,2.97764,2.88
bwa,21,62.8155,9.550377674761892,39.9,96.7095,2.57214,2.88
bwa,22,62.9281,9.57983281962553,38.2,96.7957,2.79905,2.86
bwa,23,64.6371,9.60642831827175,36.4,96.8586,7.42785,2.84
bwa,24,65.3905,9.634954298923107,35.6,96.8988,7.97126,2.81
bwa,25,66.2836,9.665864679957084,34.8,96.9608,7.59215,2.77
can,0,80.6209,10.363125139532686,6.8,98.3123,17.21282,1.66
can,1,80.7228,10.330061623854528,6.6,98.3063,16.86997,1.67
can,2,80.9763,10.324169626449153,6.4,98.2217,17.01579,1.68
can,3,80.7846,10.333645273234664,6.1,98.1157,16.71881,1.67
can,4,80.8831,10.36879266100031,6,98.0506,16.93434,1.66
can,5,80.976,10.384060133131097,5.7,97.9913,17.22731,1.64
can,6,81.0942,10.388071865096892,5.6,97.9771,17.4755,1.61
can,7,81.192,10.418703524603412,5.4,98.0051,18.45152,1.58
can,8,81.3557,10.448714603019452,5.4,98.0046,18.55502,1.56
can,9,81.5659,10.492107203742139,5.3,98.01,18.38186,1.54
can,10,81.7725,10.532629403120161,5.2,98.0725,18.99925,1.52
can,11,81.9366,10.536619300686088,5.3,98.1554,18.26939,1.52
can,12,81.9415,10.559451941968357,5.3,98.2059,18.70294,1.52
can,13,82.1461,10.568749529606537,5.2,98.2214,17.77195,1.53
can,14,82.3651,10.58961011815911,5.2,98.2366,18.06678,1.55
can,15,82.4347,10.610784156200493,5.3,98.263,18.18006,1.57
can,16,82.8086,10.62667885444445,5.2,98.2778,17.47016,1.6
can,17,82.8044,10.636576340189022,5.1,98.2658,18.11266,1.62
can,18,82.9504,10.636095801976987,5,98.2536,17.68138,1.63
can,19,83.2313,10.595383951194421,5,98.2523,16.67787,1.64
can,20,83.4572,10.614720200642457,4.9,98.2531,17.41376,1.64
can,21,83.597,10.629343907505778,4.7,98.2822,16.36297,1.63
can,22,83.7581,10.634893445213164,4.7,98.3559,17.2759,1.62
can,23,83.7996,10.643041105910228,4.6,98.4326,17.32969,1.61
can,24,83.8899,10.654903641220049,4.4,98.4703,17.10594,1.6
can,25,83.9115,10.668024729182747,4.3,98.4761,16.50514,1.59
che,0,80.7129,10.768063848723605,6.7,95.46,11.88151,1.55
che,1,81.096,10.747637606632601,6.4,95.5164,12.40414,1.54
che,2,81.3254,10.737048636811288,6.1,95.4922,11.95598,1.54
che,3,81.416,10.725907068800213,5.8,95.5144,11.72145,1.53
che,4,81.6953,10.728539803976012,5.5,95.5201,11.77871,1.53
che,5,81.683,10.72634633961773,5.2,95.4971,12.2951,1.52
che,6,81.9808,10.728320673921449,5,95.4632,14.8635,1.5
che,7,82.0265,10.745270232235221,4.9,95.4531,13.41775,1.49
che,8,82.4623,10.773105876211853,4.8,95.4625,15.87915,1.47
che,9,82.4731,10.782491699624266,4.7,95.5195,13.791,1.45
che,10,82.5573,10.813156408101396,4.6,95.5673,14.30785,1.44
che,11,82.9539,10.818377303494655,4.7,95.5683,13.15243,1.43
che,12,82.9478,10.815770263012745,4.6,95.6367,12.65623,1.42
che,13,82.9794,10.807098231252908,4.4,95.7495,14.87874,1.42
che,14,83.47,10.826753898146709,4.4,95.859,14.67817,1.42
che,15,83.6946,10.845446031158861,4.3,95.9788,14.50246,1.43
che,16,83.8438,10.876347635898178,4.2,96.1078,14.04627,1.44
che,17,83.9501,10.90742279426233,4.1,96.337,14.94487,1.46
che,18,84.1722,10.917812024681648,4,96.6581,14.90693,1.47
che,19,84.1772,10.873129459907277,3.9,96.8792,14.2678,1.49
che,20,84.3602,10.89228497519703,3.9,97.0329,13.84118,1.5
che,21,84.6755,10.900620672254384,3.8,97.2023,14.82226,1.51
che,22,84.611,10.900436187427738,3.7,97.3917,14.06083,1.52
che,23,84.7244,10.913814926336666,3.6,97.5977,15.59211,1.53
che,24,85.0998,10.92917066118148,3.5,97.7696,15.0017,1.54
che,25,84.8803,10.945176693804617,3.4,97.9264,14.70581,1.54
chl,0,75.9599,9.089414904047302,16,98.9636,2.31937,2.55
chl,1,76.7945,9.149209371971951,14.8,98.9427,2.18279,2.5
chl,2,77.0682,9.248599084093273,13.7,98.9355,2.19196,2.46
chl,3,77.2099,9.300181075975972,12.7,98.9339,2.32146,2.41
chl,4,77.7042,9.36134324551271,11.7,98.9225,2.45824,2.36
chl,5,77.8117,9.42706335548747,11,98.8993,2.66443,2.31
chl,6,78.196,9.484937204879309,10.5,98.8692,2.99583,2.27
chl,7,78.8597,9.535318229171661,10.2,98.8366,3.29933,2.23
chl,8,78.7196,9.55393007636626,10.1,98.8098,3.37911,2.18
chl,9,79.0903,9.53387209732166,9.6,98.7853,3.67102,2.14
chl,10,79.9768,9.565914710470881,9.2,98.7508,3.62346,2.11
chl,11,79.9205,9.588091641516831,8.7,98.7093,3.33068,2.07
chl,12,80.5815,9.598320165743328,8.3,98.6666,3.38152,2.05
chl,13,80.4329,9.626415659196363,8,98.6293,3.1632,2.02
chl,14,80.7204,9.675959402904095,7.9,98.5932,3.34972,2
chl,15,81.0784,9.727346854817254,7.7,98.5578,3.65568,1.98
chl,16,80.917,9.773948181181144,7.6,98.5413,3.99531,1.96
chl,17,80.5492,9.814656338829513,7.6,98.5371,4.20181,1.95
chl,18,81.2504,9.834673236535767,7.6,98.5274,4.4438,1.93
chl,19,81.4808,9.816294340833752,7.5,98.5159,3.72659,1.9
chl,20,81.2127,9.862665558015873,7.6,98.5035,4.27879,1.88
chl,21,81.6841,9.91095956737483,7.5,98.4978,4.71583,1.86
chl,22,81.5956,9.955130785687967,7.4,98.496,5.00405,1.83
chl,23,82.0335,9.987828700969878,7.3,98.4855,4.99987,1.82
chl,24,82.1452,10.015028927269036,7.2,98.4738,4.82207,1.8
chl,25,82.3839,10.04585479382305,7,98.4648,4.88573,1.79
chn,0,70.4239,7.8399193600125825,42.1,103.8684,1.94384,2.35
chn,1,70.3328,7.886457270977689,41.8,103.9562,2.01393,2.19
chn,2,70.9653,7.957877358489813,41.2,104.0398,2.05633,2.02
chn,3,71.5478,8.061486866871327,40.2,104.1136,2.14963,1.87
chn,4,71.7364,8.135346948906706,39,104.1885,2.21531,1.74
chn,5,72.3078,8.244334047856094,37.7,104.2654,2.37254,1.64
chn,6,72.5028,8.26796230533871,36.4,104.3402,2.45165,1.57
chn,7,72.9147,8.31898612539206,35,104.4147,2.37106,1.53
chn,8,73.5865,8.301521654940728,33.5,104.4775,2.24509,1.5
chn,9,73.5825,8.341410211461865,31.9,104.5425,2.25593,1.49
chn,10,74.1893,8.388677769180811,30.2,104.6154,2.29648,1.5
chn,11,75.2576,8.448914350662942,28.3,104.6629,2.39325,1.51
chn,12,75.6401,8.546363568716018,26.2,104.6888,2.57192,1.52
chn,13,76.0445,8.619569258033104,24.2,104.7128,2.90462,1.54
chn,14,76.4331,8.711443319075466,22.2,104.736,3.27306,1.55
chn,15,76.8191,8.802071336535285,20.3,104.7582,3.62715,1.57
chn,16,77.1666,8.913684824725294,18.7,104.7818,3.86224,1.57
chn,17,77.4923,9.014933575633572,17.2,104.8039,4.13699,1.58
chn,18,77.5624,9.031572493381526,15.8,104.8237,4.42876,1.58
chn,19,78.0655,9.098961783992793,14.6,104.8435,4.87217,1.59
chn,20,78.3255,9.1649245084457,13.5,104.8576,5.2886,1.59
chn,21,78.644,9.214332393245721,12.5,104.8638,5.77573,1.59
chn,22,78.9832,9.283590833715776,11.5,104.8656,5.92391,1.6
chn,23,79.223,9.351839934249883,10.6,104.8607,5.97791,1.6
chn,24,79.4993,9.41979059615839,9.8,104.8468,5.94803,1.61
chn,25,79.772,9.484937204879309,9.2,104.821,5.93831,1.62
civ,0,54.9135,8.073091199693154,104.9,103.1692,0.42542,6.5
civ,1,54.6652,8.039802343736485,104.8,103.0195,0.41025,6.4
civ,2,54.4955,8.000684784514748,104.7,102.8714,0.36171,6.3
civ,3,54.2784,7.964503363551548,104.7,102.7256,0.43611,6.22
civ,4,54.1433,7.954723334497908,104.6,102.5778,0.36567,6.14
civ,5,54.0342,7.993619994827744,104.4,102.4262,0.46939,6.06
civ,6,53.9234,8.031060180240619,104,102.274,0.41692,5.99
civ,7,53.5277,8.059908334578276,103.3,102.1342,0.39978,5.92
civ,8,52.9726,8.085486772102845,102.3,101.9903,0.5166,5.85
civ,9,52.5155,8.082093278178382,101,101.8291,0.29847,5.78
civ,10,52.3461,8.034306936339489,99.5,101.6722,0.24431,5.71
civ,11,52.1843,8.016977746762262,97.7,101.5323,0.29014,5.65
civ,12,52.1627,7.983098940710892,95.7,101.534,0.23145,5.58
civ,13,52.2677,7.953669778649798,93.6,101.6708,0.37475,5.52
civ,14,52.5055,7.950149887652018,91.4,101.8315,0.40214,5.47
civ,15,52.8986,7.951207156472972,88.9,102.019,0.44102,5.42
civ,16,53.3892,7.941295570906532,86.7,102.2231,0.44215,5.38
civ,17,54.0005,7.939871576361883,84.1,102.4362,0.39579,5.34
civ,18,54.7708,7.944492163932159,81.3,102.6461,0.43843,5.3
civ,19,55.5986,7.96311205897929,79,102.8449,0.37979,5.26
civ,20,56.2125,7.9724660159745655,76.9,103.0368,0.39932,5.22
civ,21,56.7469,7.903226808730733,75,103.0671,0.39216,5.18
civ,22,57.3392,7.96693349840484,72.8,102.9463,0.46281,5.14
civ,23,58.0237,8.014996894348302,70.6,102.8309,0.66986,5.08
civ,24,58.2631,8.064007347096661,68.5,102.7203,0.67813,5.03
civ,25,58.9473,8.108021221376747,66.6,102.613,0.64049,4.97
cmr,0,56.1697,7.860570785538664,85.6,97.9615,0.11299,6.44
cmr,1,56.0386,7.793174347189205,86.7,98.0438,0.07333,6.35
cmr,2,55.9889,7.7336835707759,88.2,98.1154,0.26238,6.26
cmr,3,55.5334,7.67368812926773,89.9,98.1845,0.27468,6.17
cmr,4,55.0806,7.621684998724611,91.5,98.249,0.26341,6.07
cmr,5,54.8541,7.628031126930335,93,98.3022,0.28058,5.98
cmr,6,54.4468,7.651595573857601,94.1,98.3486,0.27852,5.89
cmr,7,54.3819,7.67693714581808,94.7,98.3907,0.27962,5.8
cmr,8,54.2035,7.701200180857446,94.7,98.4305,0.272,5.72
cmr,9,54.4084,7.720905251936779,93.8,98.4667,0.21576,5.65
cmr,10,54.5622,7.739359202689098,91.9,98.5029,0.25283,5.58
cmr,11,54.7369,7.768533300926033,89.3,98.5442,0.27658,5.52
cmr,12,54.8654,7.809135398120538,86.2,98.5931,0.2674,5.48
cmr,13,55.3102,7.826443135456014,83.1,98.6491,0.31133,5.43
cmr,14,55.6403,7.841099765422119,80.3,98.7029,0.29166,5.39
cmr,15,55.6792,7.840312983320164,77.8,98.7578,0.29408,5.35
cmr,16,56.1815,7.844240718141811,75.3,98.8142,0.30018,5.31
cmr,17,56.4694,7.844632644464681,73.1,98.868,0.33217,5.27
cmr,18,56.9892,7.8528278122817445,70.8,98.92,0.35383,5.22
cmr,19,57.4241,7.8434564043761155,68.8,98.9712,0.39592,5.17
cmr,20,57.9714,7.851661177889265,66.2,99.0209,0.39869,5.11
cmr,21,58.4891,7.867105500316739,64.4,99.0696,0.40002,5.05
cmr,22,59.1611,7.887208585813932,62.4,99.1203,0.40851,4.98
cmr,23,59.8505,7.908019444632471,60.4,99.1722,0.42516,4.92
cmr,24,60.4332,7.929846429742503,58.6,99.2213,0.49778,4.85
cmr,25,61.2064,7.954372272531867,57.1,99.2645,0.50464,4.78
col,0,73.0668,8.94715577112479,28.9,99.7656,1.89266,2.99
col,1,73.2957,8.950792138768174,28.2,99.6333,1.83177,2.93
col,2,73.5326,8.973604867142505,27.4,99.4988,1.90848,2.86
col,3,73.7571,9.009814110527381,26.6,99.3685,1.97562,2.79
col,4,73.9695,9.040974526342444,25.8,99.2465,2.06273,2.73
col,5,74.2402,9.073030421011577,25,99.1314,1.86525,2.66
col,6,74.5003,9.074520648833648,24.2,99.0208,1.81767,2.6
col,7,74.7978,9.090091799380007,23.4,98.9128,1.95968,2.54
col,8,75.0532,9.077608659522225,22.6,98.8069,1.97629,2.48
col,9,75.1953,9.016148642611741,21.9,98.7038,1.57277,2.43
col,10,75.5424,9.0280988119824,21.2,98.6054,1.54241,2.39
col,11,75.6601,9.026056891868688,20.6,98.5121,1.54991,2.35
col,12,75.9809,9.02905827475689,20,98.4257,1.61859,2.31
col,13,76.2521,9.051461866908694,19.4,98.3491,1.48344,2.27
col,14,76.4947,9.084096645401932,18.9,98.28,1.40387,2.24
col,15,76.7656,9.12052506765382,18.4,98.2152,1.53775,2.2
col,16,77.074700000000007,9.173365135851288,17.8,98.1484,1.63089,2.16
col,17,77.3913,9.228180290104513,17.3,98.0755,1.64073,2.12
col,18,77.7309,9.251482315307358,16.9,98.0023,1.75159,2.08
col,19,78.0541,9.255313737618915,16.4,97.9365,1.75654,2.04
col,20,78.3011,9.28266103355581,15.9,97.8796,1.87169,2.01
col,21,78.5479,9.335209354022052,15.4,97.8235,1.9222,1.98
col,22,78.7871,9.364776725280601,14.9,97.7642,2.00878,1.95
col,23,78.9723,9.395158808968725,14.5,97.7032,2.22534,1.92
col,24,79.1389,9.42706335548747,14.1,97.6425,2.12531,1.9
col,25,79.2916,9.458761730474661,13.6,97.5889,2.21449,1.87
cri,0,78.7674,8.879333174786028,14.3,101.6121,1.57584,3.17
cri,1,78.49,8.876963340262272,14,101.6152,1.6408,3.11
cri,2,78.6802,8.92252495730139,13.7,101.6142,1.68666,3.04
cri,3,78.822,8.956737613177264,13.5,101.6007,1.72533,2.97
cri,4,78.8922,8.977525200965243,13.2,101.5771,2.05413,2.9
cri,5,78.9812,8.97853441008332,13,101.54,1.95273,2.82
cri,6,79.0632,8.967631665167133,12.8,101.5007,1.86096,2.74
cri,7,79.6614,9.003070169818264,12.7,101.4555,2.01806,2.65
cri,8,79.253,9.065430200180375,12.3,101.408,2.33185,2.56
cri,9,79.7383,9.13755460225053,11.8,101.3624,3.33154,2.46
cri,10,80.0385,9.142061531222888,11.2,101.3163,2.53579,2.37
cri,11,79.8931,9.136155473786806,10.5,101.2804,3.02146,2.29
cri,12,80.374,9.148677711584076,10,101.2469,4.37441,2.22
cri,13,80.4116,9.196140022575042,9.5,101.2102,2.99209,2.16
cri,14,80.635,9.221280312014517,9.2,101.1714,3.03267,2.11
cri,15,80.8623,9.262932822095353,9,101.13,3.18546,2.07
cri,16,81.0639,9.327234123447681,8.9,101.0787,2.62838,2.03
cri,17,80.934,9.383452989684827,8.9,101.0237,2.93128,2.01
cri,18,81.0158,9.390158798552019,8.9,100.9693,2.90414,1.98
cri,19,81.2356,9.360483030405902,8.9,100.9117,2.50033,1.95
cri,20,81.0832,9.41897923708751,8.9,100.86,2.57445,1.92
cri,21,81.7106,9.448569560708433,8.8,100.8157,2.72564,1.89
cri,22,81.6199,9.485696794737327,8.8,100.7717,2.77263,1.87
cri,23,81.7624,9.498522319469615,8.7,100.7256,2.62602,1.84
cri,24,81.2361,9.513403546466266,8.6,100.6721,2.62385,1.82
cri,25,81.5686,9.531698970787348,8.5,100.6105,2.51064,1.8
cyp,0,75.3822,10.008748063193622,9.9,102.5274,7.55103,2.41
cyp,1,75.4779,9.989206427938665,9.7,102.6486,8.00913,2.38
cyp,2,76.1389,10.052769255251883,9.3,102.7431,7.333,2.34
cyp,3,76.7221,10.034954315278434,8.9,102.7152,7.28398,2.28
cyp,4,76.526,10.070695471520034,8.4,102.6073,7.45168,2.21
cyp,5,77.1583,10.146825811135857,7.8,102.506,7.3984,2.12
cyp,6,77.5674,10.149566075132833,7.4,102.3947,8.59044,2.04
cyp,7,77.9584,10.158129770909708,6.9,102.2669,7.91785,1.95
cyp,8,78.4168,10.195037136514399,6.4,102.1288,9.47999,1.86
cyp,9,78.363,10.231351414620741,5.9,101.9847,8.42123,1.78
cyp,10,78.5516,10.269865271936245,5.5,101.8463,9.47189,1.72
cyp,11,79.02,10.297891713284868,5.1,101.7122,9.20739,1.66
cyp,12,79.635,10.30695065797362,4.7,101.587,10.81985,1.61
cyp,13,79.9919,10.310617939963354,4.4,101.4664,10.10629,1.58
cyp,14,80.1052,10.329082031939459,4.2,101.3423,9.12992,1.55
cyp,15,80.2873,10.339805124127057,3.9,101.2221,9.41694,1.52
cyp,16,80.5216,10.361861316299695,3.7,101.1065,8.99695,1.5
cyp,17,81.0059,10.387455722132236,3.5,100.991,9.91625,1.48
cyp,18,81.1983,10.396658241063397,3.3,100.8744,11.05087,1.46
cyp,19,81.7657,10.350414450451886,3.1,100.7533,11.83094,1.44
cyp,20,82.0482,10.338511462885837,3,100.6215,11.57253,1.42
cyp,21,82.3357,10.317581987342347,2.9,100.5218,9.93271,1.41
cyp,22,82.1495,10.281923988256374,2.8,100.4808,8.19655,1.39
cyp,23,82.4051,10.20876393338886,2.7,100.462,6.79851,1.37
cyp,24,82.7229,10.149566075132833,2.6,100.4467,6.7892,1.36
cyp,25,82.8731,10.14760951023553,2.5,100.4383,6.69188,1.35
cze,0,75.4024,9.913932810397666,12.7,94.3083,15.77914,1.8
cze,1,75.746,9.79031885443049,12.2,94.3294,14.70612,1.74
cze,2,76.175,9.784704016546161,11.5,94.3799,13.85692,1.66
cze,3,76.4303,9.785266921148697,10.7,94.4438,13.03585,1.58
cze,4,76.649,9.806976652155285,9.7,94.5232,12.754,1.48
cze,5,76.6527,9.86526633971593,8.8,94.5921,12.65525,1.39
cze,6,77.3188,9.905984432734716,7.9,94.6511,12.7225,1.3
cze,7,77.4245,9.900483043515829,7.2,94.7051,12.30377,1.22
cze,8,77.9906,9.89495122151384,6.5,94.7598,11.7643,1.17
cze,9,78.0782,9.909966518633837,6,94.8197,10.96087,1.13
cze,10,78.3338,9.947504437952903,5.6,94.8791,11.81201,1.12
cze,11,78.5127,9.973013615184739,5.3,94.9789,11.92127,1.14
cze,12,78.7132,9.99241376173053,5.1,95.1226,12.13909,1.17
cze,13,78.6562,10.028356534581997,4.8,95.2677,12.13938,1.21
cze,14,79.2152,10.072386088997941,4.6,95.4094,11.71029,1.25
cze,15,79.2853,10.134599273499514,4.4,95.556,11.12314,1.3
cze,16,79.8565,10.19950974926291,4.2,95.7125,11.8473,1.35
cze,17,80.0766,10.251676592824563,3.9,95.8628,12.22861,1.39
cze,18,80.3142,10.272980000185475,3.8,96.013,12.20213,1.42
cze,19,80.2941,10.218663189296832,3.6,96.1691,10.93642,1.45
cze,20,80.6497,10.2396025825095,3.4,96.3232,11.3861,1.47
cze,21,80.8612,10.255903439554476,3.2,96.4317,11.16939,1.48
cze,22,80.9855,10.243880663900578,3.2,96.4812,10.4153,1.49
cze,23,81.1543,10.234229114448356,3,96.4949,10.19604,1.5
cze,24,81.7278,10.251323547807656,2.9,96.5396,9.86784,1.51
cze,25,81.4724,10.269518591398885,2.8,96.6395,9.97217,1.52
deu,0,78.4192,10.349774655164548,7,92.724,14.69568,1.36
deu,1,78.6893,10.394212504595115,6.5,93.0847,14.47238,1.34
deu,2,79.1427,10.408496290980555,6.2,93.4202,13.77805,1.32
deu,3,79.2149,10.393906366524456,5.9,93.7291,13.75628,1.31
deu,4,79.5141,10.416610535350802,5.5,94.0055,13.64426,1.31
deu,5,79.6914,10.432349538788218,5.3,94.2346,13.80397,1.31
deu,6,79.8617,10.439395956669582,5,94.4099,13.67795,1.32
deu,7,80.2703,10.455934850992938,4.8,94.5331,13.22821,1.33
deu,8,80.5378,10.473619282199527,4.6,94.6089,13.29834,1.34
deu,9,80.745,10.492939496757309,4.5,94.6529,13.00111,1.35
deu,10,80.9959,10.523257263291297,4.4,94.6729,12.98855,1.35
deu,11,81.2743,10.534493336558224,4.3,94.6803,13.01249,1.35
deu,12,81.2809,10.53342865719228,4.2,94.6942,12.68522,1.35
deu,13,81.3671,10.530761988945365,4.1,94.7255,13.017,1.35
deu,14,81.8862,10.541122023165814,4,94.776,13.01905,1.35
deu,15,81.9663,10.54875665285161,3.9,94.8607,12.75888,1.35
deu,16,82.2398,10.588098402073786,3.8,94.9972,13.10583,1.36
deu,17,82.3986,10.622789690572924,3.7,95.1781,12.48524,1.36
deu,18,82.3916,10.63248438598977,3.6,95.4013,12.37186,1.37
deu,19,82.4838,10.583296168656894,3.6,95.6566,11.55733,1.38
deu,20,82.6215,10.624249900129048,3.5,95.9219,12.10632,1.39
deu,21,82.8333,10.65443183182229,3.4,96.1879,12.03592,1.41
deu,22,82.9472,10.661016992025342,3.3,96.451,11.42291,1.42
deu,23,82.8637,10.662890528873138,3.3,96.7044,11.3828,1.43
deu,24,83.325,10.678214720088496,3.2,96.9275,10.95693,1.44
deu,25,82.9765,10.6926264987498,3.1,97.1121,10.84919,1.45
dnk,0,77.7327,10.393906366524456,7.3,97.1837,11.18413,1.67
dnk,1,77.976,10.405474227634915,6.9,97.2113,12.64601,1.68
dnk,2,77.9688,10.423173804734315,6.5,97.2568,11.74386,1.76
dnk,3,77.7707,10.420195839460273,6.1,97.3146,12.03722,1.75
dnk,4,78.0948,10.472204654717896,5.7,97.3716,12.67596,1.81
dnk,5,77.8365,10.498470484308841,5.4,97.4294,12.60139,1.81
dnk,6,78.2618,10.522180547171125,5.1,97.4884,13.80486,1.75
dnk,7,78.4726,10.550852540440946,5,97.5483,12.81374,1.75
dnk,8,78.876,10.56977727892619,4.8,97.6091,12.27099,1.72
dnk,9,78.8857,10.593128593766785,4.7,97.6767,12.57008,1.74
dnk,10,79.1216,10.626436224332863,4.6,97.7524,11.76378,1.77
dnk,11,79.212,10.631277676539613,4.5,97.8204,11.82875,1.75
dnk,12,79.3434,10.633689641047084,4.5,97.891,11.92002,1.72
dnk,13,79.7381,10.635374561412004,4.4,97.953,12.37858,1.76
dnk,14,80.1076,10.653959799715343,4.2,97.9924,12.54097,1.78
dnk,15,80.4451,10.682124119111489,4.1,98.0323,12.06843,1.8
dnk,16,80.5115,10.712415766081783,3.9,98.0802,13.18847,1.85
dnk,17,80.5302,10.724588097406535,3.7,98.136,12.51223,1.85
dnk,18,80.9104,10.71152469897003,3.6,98.1962,11.92879,1.89
dnk,19,81.0324,10.646614665401094,3.5,98.2533,11.07727,1.84
dnk,20,81.3357,10.657964988247679,3.3,98.3128,11.1941,1.88
dnk,21,81.8215,10.664293381569887,3.2,98.3692,10.71717,1.76
dnk,22,82.037,10.657259354912508,3.2,98.428,9.73738,1.73
dnk,23,82.3003,10.659609532257463,3.1,98.492,9.96573,1.88
dnk,24,82.66,10.670814131270324,3,98.5543,9.49256,1.83
dnk,25,82.6796,10.683958561267747,2.9,98.6201,9.21691,1.79
